2.000000000000000000e+00,1.201011204050526970e+00,1.354358894649463352e+00,1.248080654245962151e+00,1.437084228791709606e+00,2.413168213412495433e-01,2.359678256437589550e-01,1.065940343288059866e+00,4.620185916476999832e-01,8.535158214400497823e-01,1.114822748627253501e+00,1.658145825570840337e+00,1.570990884061525872e+00,1.011447084505256111e+00,1.115366980463515123e+00,8.533504062503223242e-01,1.540021520915639375e+00,1.219598451757228030e+00,1.046892037210317206e+00,3.860087232871167728e-01,1.246830661582623900e+00
1.201011204050526970e+00,2.000000000000000000e+00,1.268512928206714685e+00,1.290014717391925192e+00,1.257168846960491582e+00,3.800046759945261421e-01,4.059237225976120023e-01,1.016558277754396666e+00,6.786660634242087653e-01,1.424564537115600160e+00,1.047341996184277590e+00,1.220148491113655531e+00,1.238396294315968316e+00,9.981283649515806378e-01,1.198822799896716029e+00,9.586876404812931796e-01,1.152953261531027618e+00,1.255406211525245341e+00,1.270586026408843772e+00,6.962841830218398087e-01,1.145254915712390797e+00
1.354358894649463352e+00,1.268512928206714685e+00,2.000000000000000000e+00,1.697403187892305265e+00,1.675022037506434192e+00,1.258712952697240706e-01,2.764804803492959540e-01,1.595850459242817321e+00,6.057537592885151589e-01,9.374654113458742444e-01,1.325370913046965082e+00,1.582718356178114405e+00,1.703015604678186801e+00,1.326383739860241384e+00,1.500184180165483161e+00,1.171982513503844636e+00,1.602576508333850791e+00,1.676936781781238617e+00,1.411451147389258587e+00,3.958928686035347866e-01,1.710116024352325459e+00
1.248080654245962151e+00,1.290014717391925192e+00,1.697403187892305265e+00,2.000000000000000000e+00,1.513722481994661750e+00,1.588593242244142889e-01,2.474237829658885168e-01,1.464279676031543076e+00,7.068544496259550058e-01,1.040462695417070371e+00,1.277559093835578086e+00,1.418279116520402727e+00,1.615889432217934463e+00,1.389891816177703188e+00,1.352083079302998314e+00,1.204858460025037381e+00,1.515161089412939033e+00,1.770087505658250127e+00,1.568417485712222392e+00,4.204308147992597000e-01,1.553531396730214453e+00
1.437084228791709606e+00,1.257168846960491582e+00,1.675022037506434192e+00,1.513722481994661750e+00,2.000000000000000000e+00,1.608828333281797640e-01,3.023937476333304897e-01,1.375484585133017745e+00,5.379740352790416402e-01,9.818631736832155177e-01,1.247195085697238914e+00,1.563843079200743169e+00,1.611420284793893876e+00,1.250150208986651634e+00,1.399017272138272538e+00,1.100983887811301187e+00,1.477999922728590043e+00,1.524632708314390461e+00,1.245447600505567909e+00,4.745675436481242571e-01,1.635842353403984539e+00
2.413168213412495433e-01,3.800046759945261421e-01,1.258712952697240706e-01,1.588593242244142889e-01,1.608828333281797640e-01,2.000000000000000000e+00,1.340933907305056572e+00,9.322880048726345237e-02,5.508829274226676453e-01,5.894297124067109372e-01,1.370309319985947294e-01,1.429552475542321677e-01,1.542177633328132291e-01,1.041302505034338299e-01,1.927826965495709199e-01,1.490423969181475794e-01,1.051932014485952305e-01,1.993042077647884103e-01,2.387446831696133920e-01,8.484780474751585366e-01,8.068329933979945245e-02
2.359678256437589550e-01,4.059237225976120023e-01,2.764804803492959540e-01,2.474237829658885168e-01,3.023937476333304897e-01,1.340933907305056572e+00,2.000000000000000000e+00,3.172796355287790249e-01,5.288657748656184765e-01,5.613937665252888287e-01,2.646062647832612136e-01,2.236758638061280280e-01,2.246908985403388570e-01,1.974451266052028586e-01,4.107325583009924230e-01,2.839308162253979528e-01,1.604700313971849646e-01,3.171855692154685880e-01,3.229323949653564174e-01,8.825998927437055386e-01,2.578596429970052561e-01
1.065940343288059866e+00,1.016558277754396666e+00,1.595850459242817321e+00,1.464279676031543076e+00,1.375484585133017745e+00,9.322880048726345237e-02,3.172796355287790249e-01,2.000000000000000000e+00,7.190690332799452023e-01,7.591580862593800827e-01,1.425013290272976851e+00,1.340995377032261793e+00,1.391104921821861629e+00,1.376917483951313192e+00,1.554278485811771304e+00,1.319636964508743127e+00,1.406082027741063722e+00,1.462391345476312221e+00,1.380957334858071928e+00,4.265375861282596492e-01,1.669068007501516959e+00
4.620185916476999832e-01,6.786660634242087653e-01,6.057537592885151589e-01,7.068544496259550058e-01,5.379740352790416402e-01,5.508829274226676453e-01,5.288657748656184765e-01,7.190690332799452023e-01,2.000000000000000000e+00,9.236160142401683704e-01,1.004557829662922952e+00,5.049823864924838368e-01,5.994345041017692388e-01,1.026531879219091170e+00,7.353695973778004991e-01,1.173705631718411357e+00,6.130496236079947536e-01,6.785267623703468143e-01,1.032916003661605631e+00,9.331260688301925565e-01,6.872217777033111652e-01
8.535158214400497823e-01,1.424564537115600160e+00,9.374654113458742444e-01,1.040462695417070371e+00,9.818631736832155177e-01,5.894297124067109372e-01,5.613937665252888287e-01,7.591580862593800827e-01,9.236160142401683704e-01,2.000000000000000000e+00,8.767931257105381349e-01,8.141990842231590086e-01,9.162819231086891669e-01,9.332858574441371680e-01,9.377045789505045192e-01,9.330266985196074003e-01,8.034135380433371498e-01,1.038031998431660163e+00,1.162013120924490828e+00,9.137873345946747605e-01,8.837559532509517979e-01
