2.000000000000000000e+00,5.636219781883715640e-01,6.319635742009519497e-01,5.696888058269267141e-01,1.130431975686206680e+00,7.531399180532738491e-01,6.748675090576476965e-01,7.132939708826790959e-01,8.403861446931202295e-01,1.155248074373118161e+00,4.753093668678198824e-01,4.502316072792460488e-01,9.472610464407882347e-01,7.430927402210736332e-01,9.669916278352150840e-01,1.183146002922281781e+00,6.434558822801139666e-01,9.743510457984378981e-01,1.088692099338779862e+00,9.095599369462679107e-01,4.509685594646140050e-01
5.636219781883715640e-01,2.000000000000000000e+00,1.484988653148555660e+00,9.976234154625500672e-01,1.235821518717033829e+00,3.342659564306635911e-01,1.410178504247707298e+00,9.284131026534110376e-01,1.114262998846698549e+00,2.153046094201171989e-01,6.962533827057426628e-01,1.038933834831809122e+00,1.357825717346645700e+00,1.630230123837714151e+00,6.649505306972673946e-01,5.686676628913271969e-01,1.334857043478051786e+00,1.098468366745801950e+00,9.083583472902909683e-01,1.145992685064301186e+00,1.693875227131159678e+00
6.319635742009519497e-01,1.484988653148555660e+00,2.000000000000000000e+00,1.327849441010263476e+00,1.286586535210336724e+00,5.442143345375376473e-01,1.397973861490234615e+00,1.222752972959097573e+00,9.479777001273059778e-01,3.094281244677870024e-01,9.956138934685185848e-01,1.367157149680791495e+00,1.448578100618134190e+00,1.351260788550269432e+00,5.464784091932424204e-01,4.632831525477039136e-01,1.571642343533098618e+00,1.121549741402051659e+00,9.871338166779408674e-01,1.278146931619116522e+00,1.525565072219428941e+00
5.696888058269267141e-01,9.976234154625500672e-01,1.327849441010263476e+00,2.000000000000000000e+00,9.008825276452789854e-01,5.332838056415505346e-01,9.204182490555226082e-01,9.681057561483108476e-01,6.722856667370882278e-01,4.101225917135338239e-01,1.155777230488644669e+00,1.303984163906373839e+00,1.057557143294088231e+00,9.356935317035117716e-01,3.596403134393042489e-01,2.342608127409124830e-01,1.179131379483112196e+00,7.036575577044872354e-01,8.679409773491280067e-01,8.326543476909620267e-01,1.108724139928540797e+00
1.130431975686206680e+00,1.235821518717033829e+00,1.286586535210336724e+00,9.008825276452789854e-01,2.000000000000000000e+00,5.929384824361061401e-01,1.335721328810211883e+00,1.083503968341363644e+00,1.218604240104847802e+00,6.041050460733454752e-01,6.882243666439844532e-01,8.797414024876941685e-01,1.542750506085720508e+00,1.418652696225191079e+00,8.942224027373737449e-01,9.445293544551787157e-01,1.238376922468896524e+00,1.410739301531454437e+00,1.214895302414487510e+00,1.366298839843362867e+00,1.072623357402144428e+00
7.531399180532738491e-01,3.342659564306635911e-01,5.442143345375376473e-01,5.332838056415505346e-01,5.929384824361061401e-01,2.000000000000000000e+00,6.096356988743409921e-01,1.050651556040307799e+00,2.901015594900910877e-01,1.046687204744367605e+00,1.070614061779149528e+00,7.967664342629252605e-01,4.860556396048971717e-01,3.445638019083976378e-01,5.815425164826366622e-01,7.224619870269393118e-01,6.567440077542003873e-01,6.710090543721936029e-01,7.802272967938237436e-01,8.642184890616961823e-01,3.313572459339566567e-01
6.748675090576476965e-01,1.410178504247707298e+00,1.397973861490234615e+00,9.204182490555226082e-01,1.335721328810211883e+00,6.096356988743409921e-01,2.000000000000000000e+00,1.320111086424147873e+00,8.781988548707286846e-01,3.101953746172980697e-01,9.099389023965895884e-01,1.163626544245700778e+00,1.338988155470938413e+00,1.303667228653262899e+00,9.174904144999675992e-01,6.879970567960518313e-01,1.316948708987331962e+00,1.372749481357142809e+00,1.181711394107798352e+00,1.246521353873241145e+00,1.225240968777819184e+00
7.132939708826790959e-01,9.284131026534110376e-01,1.222752972959097573e+00,9.681057561483108476e-01,1.083503968341363644e+00,1.050651556040307799e+00,1.320111086424147873e+00,2.000000000000000000e+00,6.021387881702302547e-01,5.136808828953693951e-01,1.318328930179598624e+00,1.426798239929976786e+00,1.032914952119642127e+00,8.269716929793782256e-01,7.543421988970222536e-01,6.470395413380556349e-01,1.250503005895011954e+00,1.266422265272304504e+00,1.093089137607770045e+00,1.299002468740488858e+00,8.947532718814350527e-01
8.403861446931202295e-01,1.114262998846698549e+00,9.479777001273059778e-01,6.722856667370882278e-01,1.218604240104847802e+00,2.901015594900910877e-01,8.781988548707286846e-01,6.021387881702302547e-01,2.000000000000000000e+00,5.246661845947748759e-01,3.591438983945616226e-01,5.737448275575840473e-01,1.057710014650054875e+00,1.299627004725052881e+00,6.940209876598448790e-01,9.533420954924498592e-01,9.270375366137821871e-01,1.023578940082122024e+00,6.272601079830444348e-01,9.333796858501988147e-01,1.060905895233997365e+00
1.155248074373118161e+00,2.153046094201171989e-01,3.094281244677870024e-01,4.101225917135338239e-01,6.041050460733454752e-01,1.046687204744367605e+00,3.101953746172980697e-01,5.136808828953693951e-01,5.246661845947748759e-01,2.000000000000000000e+00,5.363021541268759851e-01,3.624060465414751242e-01,4.507849182644940722e-01,3.541177648365025910e-01,6.714393453910947329e-01,9.682748054310290620e-01,3.552458392608568438e-01,4.852150317931356316e-01,6.351433160599335714e-01,5.971245904553275086e-01,1.928960156052823560e-01
4.753093668678198824e-01,6.962533827057426628e-01,9.956138934685185848e-01,1.155777230488644669e+00,6.882243666439844532e-01,1.070614061779149528e+00,9.099389023965895884e-01,1.318328930179598624e+00,3.591438983945616226e-01,5.363021541268759851e-01,2.000000000000000000e+00,1.474562535601834590e+00,6.784055801287323106e-01,5.956618822303143546e-01,4.285764223658365957e-01,3.542882399537716775e-01,1.085371871299870339e+00,7.364383647417107603e-01,9.039902116604023874e-01,9.051180428558960323e-01,7.480105785838560006e-01
4.502316072792460488e-01,1.038933834831809122e+00,1.367157149680791495e+00,1.303984163906373839e+00,8.797414024876941685e-01,7.967664342629252605e-01,1.163626544245700778e+00,1.426798239929976786e+00,5.737448275575840473e-01,3.624060465414751242e-01,1.474562535601834590e+00,2.000000000000000000e+00,9.621813462882131684e-01,8.504961335862322169e-01,4.913255978982065120e-01,3.478711514576924291e-01,1.295308713232268039e+00,9.216015726383883777e-01,8.526138570062609112e-01,1.077674927058610788e+00,1.133531363673615289e+00
9.472610464407882347e-01,1.357825717346645700e+00,1.448578100618134190e+00,1.057557143294088231e+00,1.542750506085720508e+00,4.860556396048971717e-01,1.338988155470938413e+00,1.032914952119642127e+00,1.057710014650054875e+00,4.507849182644940722e-01,6.784055801287323106e-01,9.621813462882131684e-01,2.000000000000000000e+00,1.408743443111275528e+00,8.180215439680598166e-01,6.553172193119027877e-01,1.182852131971297460e+00,1.201367758950232734e+00,1.116839769367010238e+00,1.201366279989818597e+00,1.244622829937862107e+00
7.430927402210736332e-01,1.630230123837714151e+00,1.351260788550269432e+00,9.356935317035117716e-01,1.418652696225191079e+00,3.445638019083976378e-01,1.303667228653262899e+00,8.269716929793782256e-01,1.299627004725052881e+00,3.541177648365025910e-01,5.956618822303143546e-01,8.504961335862322169e-01,1.408743443111275528e+00,2.000000000000000000e+00,6.853444786426046154e-01,7.053152418363803910e-01,1.281482027691477565e+00,1.090378890086456165e+00,9.851007092042933788e-01,1.158276521988559349e+00,1.434506944337165635e+00
