2.000000000000000000e+00,1.013203145279851114e+00,1.345845127285413501e+00,1.206385096972686366e+00,1.718419599618065785e+00,1.419674206975930053e+00,1.191272058895540553e+00,1.633684911696674957e+00,6.830518192303067782e-01,1.490926327870234047e+00,5.551923710061466011e-01,5.973810304652378278e-01,4.814281662194881406e-01,9.023787702526033794e-01,9.659535887907857443e-01,1.552573646271511620e+00,5.358420803265946386e-01,1.553675552996994336e+00,1.687700663624993158e+00,1.132606360789952582e+00,4.572151024965005472e-01
1.013203145279851114e+00,2.000000000000000000e+00,1.523234377263039230e+00,1.200154532262038387e+00,1.159984935292722508e+00,1.008567552365023712e+00,8.025800991825424724e-01,1.144866501007286930e+00,2.537271610656879339e-01,1.373777340329082719e+00,1.087025704534587689e-01,3.470037501294400695e-01,2.019103689058996398e-01,4.032359078227121252e-01,4.373114970512705924e-01,1.291930490783683716e+00,1.141667920640576650e-01,1.169059098541949560e+00,9.030888814846946833e-01,6.207185349302717370e-01,4.369735060634694079e-01
1.345845127285413501e+00,1.523234377263039230e+00,2.000000000000000000e+00,1.532054215908633665e+00,1.497421417002794630e+00,1.341970045972574077e+00,1.105777503861526734e+00,1.491895583133231007e+00,3.920953711423249555e-01,1.667107193016100108e+00,2.517156470694768000e-01,4.149798803085704701e-01,3.116954998893159967e-01,5.400733778377186933e-01,7.389805392711452647e-01,1.591056958800372012e+00,2.408640262918513297e-01,1.473202930460676630e+00,1.235163342126790464e+00,8.238600599575751637e-01,5.061158126779568001e-01
1.206385096972686366e+00,1.200154532262038387e+00,1.532054215908633665e+00,2.000000000000000000e+00,1.265492219725628420e+00,1.360362788868881401e+00,1.302952417691911835e+00,1.284685068904294347e+00,5.095077059558876797e-01,1.332911525540714015e+00,3.967420151868588096e-01,4.727766900981533738e-01,4.332842749712941810e-01,6.353166098469884560e-01,8.277627311000239629e-01,1.384765427435759699e+00,3.931789931976374941e-01,1.251532110254854224e+00,1.159027087456191429e+00,8.529012040868508837e-01,5.594262608945028692e-01
1.718419599618065785e+00,1.159984935292722508e+00,1.497421417002794630e+00,1.265492219725628420e+00,2.000000000000000000e+00,1.421802469530201174e+00,1.120233692989505592e+00,1.755810740411987592e+00,5.639970890220693533e-01,1.573434805240390144e+00,4.083183330842174996e-01,6.186164068871722321e-01,4.344475939271539300e-01,7.132322538951603175e-01,9.415192461527206458e-01,1.612221752343207637e+00,4.184084099214628871e-01,1.682018624804010543e+00,1.666573622715868952e+00,9.423636103420409693e-01,4.844526303681797597e-01
1.419674206975930053e+00,1.008567552365023712e+00,1.341970045972574077e+00,1.360362788868881401e+00,1.421802469530201174e+00,2.000000000000000000e+00,1.359934415090914284e+00,1.444806727670088442e+00,4.946944647688367169e-01,1.422669835149750650e+00,5.587385848104591268e-01,5.621440093604972432e-01,5.697321859859476589e-01,7.586311996635206611e-01,1.028654944975474717e+00,1.591935239229067101e+00,5.453946873873598555e-01,1.360381264741738150e+00,1.472109455737135031e+00,1.071547420227148883e+00,6.855696262883743675e-01
1.191272058895540553e+00,8.025800991825424724e-01,1.105777503861526734e+00,1.302952417691911835e+00,1.120233692989505592e+00,1.359934415090914284e+00,2.000000000000000000e+00,1.170114021566586615e+00,8.590180713607267204e-01,1.161221960198052017e+00,8.073491923456410646e-01,4.472603931921388387e-01,8.743980434693003900e-01,1.030851780716355748e+00,1.127180733535470214e+00,1.217056110373410993e+00,8.027087024977626051e-01,1.191050560603916342e+00,1.171255977697811534e+00,1.310052247936022152e+00,8.679305262295371470e-01
1.633684911696674957e+00,1.144866501007286930e+00,1.491895583133231007e+00,1.284685068904294347e+00,1.755810740411987592e+00,1.444806727670088442e+00,1.170114021566586615e+00,2.000000000000000000e+00,5.552311405815275602e-01,1.556096347693831650e+00,4.243325030243667584e-01,6.057435173699314834e-01,4.593605301463747903e-01,7.076721662541183289e-01,1.014239788631276173e+00,1.547675955801451231e+00,4.267175080527678688e-01,1.804317149133851883e+00,1.605873121441324658e+00,9.386916816169443845e-01,5.845004060663752110e-01
6.830518192303067782e-01,2.537271610656879339e-01,3.920953711423249555e-01,5.095077059558876797e-01,5.639970890220693533e-01,4.946944647688367169e-01,8.590180713607267204e-01,5.552311405815275602e-01,2.000000000000000000e+00,4.509348747576642502e-01,1.288043157646540982e+00,6.987869557397070608e-01,1.151082929261092458e+00,1.300852009247690511e+00,8.948613290606914905e-01,4.644317370373576281e-01,1.352353885202947303e+00,5.992225845950533980e-01,6.763935056135486068e-01,9.779536467653808796e-01,6.483787746420706100e-01
1.490926327870234047e+00,1.373777340329082719e+00,1.667107193016100108e+00,1.332911525540714015e+00,1.573434805240390144e+00,1.422669835149750650e+00,1.161221960198052017e+00,1.556096347693831650e+00,4.509348747576642502e-01,2.000000000000000000e+00,3.541436052817170665e-01,3.595170720795000108e-01,3.634452704210602292e-01,6.415912985608032137e-01,8.023728861994383621e-01,1.722865504787991053e+00,3.153832106956608872e-01,1.559867288204771496e+00,1.327117050138613141e+00,1.028002848294167437e+00,5.597173088043194689e-01
