2.000000000000000000e+00,1.295818888689265425e+00,1.072068352048178408e+00,1.061536324846871659e+00,1.326140145963778938e+00,1.300363299349650781e+00,1.178661416241469695e+00,3.038300163910170326e-01,1.353649390512980499e+00,7.152664654871678795e-01,1.128498014120729032e+00,1.049846397388516372e+00,1.254082134740966747e+00,1.308033252354525278e+00,1.358644855293310805e+00,7.478016039131012427e-01,3.500138738439073638e-01,1.462769780152847865e+00,1.223585747299949844e+00,1.247759028041409701e+00,1.099041456974255704e+00
1.295818888689265425e+00,2.000000000000000000e+00,1.108977420839179162e+00,1.515613362318906088e+00,1.659922379753530075e+00,1.343645111969236527e+00,1.600976040180493776e+00,9.559963484623157370e-02,1.701433361683518886e+00,4.419536619027772950e-01,1.405373818808555608e+00,9.905315696870329312e-01,1.524934840358647570e+00,1.377213033974532319e+00,1.391152119970065604e+00,7.172452101632296184e-01,3.109256773758679593e-01,1.392767399934353723e+00,1.509736597962977767e+00,1.424509115404066772e+00,1.250901074425603277e+00
1.072068352048178408e+00,1.108977420839179162e+00,2.000000000000000000e+00,9.145944488054331689e-01,1.187912541435172109e+00,1.452092419873480811e+00,9.705792039035714414e-01,4.373076149752717079e-01,1.105523800413623192e+00,9.302700150841840543e-01,7.011578039920272065e-01,1.453296637976364769e+00,1.385197702143399212e+00,1.255178146123123062e+00,1.133075669135360286e+00,8.967786394548613593e-01,5.998826100152321317e-02,1.153852644560686036e+00,8.529340371072691163e-01,1.316205914104235708e+00,1.366185609219213948e+00
1.061536324846871659e+00,1.515613362318906088e+00,9.145944488054331689e-01,2.000000000000000000e+00,1.527762058847506044e+00,1.209739309775482274e+00,1.712748756003116268e+00,1.454617789520724624e-01,1.534693085568877180e+00,4.235563961217110318e-01,1.359395731024254816e+00,7.121582025306065766e-01,1.362630310826130176e+00,1.277859339804046090e+00,1.275009034864605928e+00,4.668171003419732124e-01,3.635380163616952487e-01,1.234238949974225008e+00,1.547188897766035298e+00,1.087837151529954083e+00,1.280186053446641825e+00
1.326140145963778938e+00,1.659922379753530075e+00,1.187912541435172109e+00,1.527762058847506044e+00,2.000000000000000000e+00,1.392658364363242640e+00,1.658896602475643967e+00,1.740008530295378275e-01,1.801641661968719221e+00,5.275510551401036974e-01,1.343762941411090539e+00,1.072086305013060015e+00,1.610529233470801680e+00,1.334292376634176547e+00,1.527135009000887500e+00,6.360126972544801749e-01,2.880382630136273381e-01,1.316919246505966035e+00,1.437488017900835580e+00,1.306046492173982720e+00,1.364140750160653059e+00
1.300363299349650781e+00,1.343645111969236527e+00,1.452092419873480811e+00,1.209739309775482274e+00,1.392658364363242640e+00,2.000000000000000000e+00,1.232286393708369454e+00,3.500724415940701384e-01,1.316202447630395955e+00,8.141972217748094653e-01,9.664872791055718615e-01,1.128723004409743602e+00,1.615657430859750665e+00,1.503328863812986249e+00,1.206434198311477246e+00,6.238874272729024728e-01,8.498707155086626663e-02,1.430192329138672669e+00,1.246456763914925769e+00,1.361392840787474912e+00,1.684822185777578252e+00
1.178661416241469695e+00,1.600976040180493776e+00,9.705792039035714414e-01,1.712748756003116268e+00,1.658896602475643967e+00,1.232286393708369454e+00,2.000000000000000000e+00,1.318080646614847584e-01,1.686856505941505269e+00,4.634837807935658915e-01,1.517348037139751415e+00,8.125402981225477994e-01,1.450171281943578139e+00,1.210983122162108128e+00,1.471086203466489106e+00,5.668024981772135096e-01,3.575918578508054946e-01,1.277612817946360613e+00,1.475762552410164075e+00,1.160917924693101622e+00,1.254517992971115659e+00
3.038300163910170326e-01,9.559963484623157370e-02,4.373076149752717079e-01,1.454617789520724624e-01,1.740008530295378275e-01,3.500724415940701384e-01,1.318080646614847584e-01,2.000000000000000000e+00,1.185573637275940673e-01,9.069272471413507564e-01,1.179306933365391608e-01,4.416963792050456750e-01,2.172865224819489072e-01,2.768686511120350691e-01,1.971084244430045818e-01,3.634764577411679909e-01,6.070298733669943214e-01,2.078673159943251747e-01,1.874638835572979279e-01,1.493430525026517852e-01,3.653548090014846483e-01
1.353649390512980499e+00,1.701433361683518886e+00,1.105523800413623192e+00,1.534693085568877180e+00,1.801641661968719221e+00,1.316202447630395955e+00,1.686856505941505269e+00,1.185573637275940673e-01,2.000000000000000000e+00,5.286192627843953051e-01,1.406519411485156912e+00,1.016024432240415720e+00,1.567992182654447397e+00,1.309855360558949355e+00,1.597197339963663865e+00,7.000159270417520840e-01,3.362636133454630638e-01,1.392967214719235125e+00,1.424453648821863316e+00,1.367468068464319675e+00,1.285279828464836793e+00
7.152664654871678795e-01,4.419536619027772950e-01,9.302700150841840543e-01,4.235563961217110318e-01,5.275510551401036974e-01,8.141972217748094653e-01,4.634837807935658915e-01,9.069272471413507564e-01,5.286192627843953051e-01,2.000000000000000000e+00,3.137131984208720858e-01,8.063145239712232737e-01,7.193442136541039478e-01,6.646107616955723163e-01,7.145045709563893066e-01,7.920962791035568440e-01,2.419579495714294648e-01,7.824399603199088116e-01,3.604039194437496096e-01,7.013676384742759673e-01,8.380586694083100863e-01
