Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,61.070000,61.849998,61.049999,61.630001,40.851768,10703100
2006-01-04,61.930000,62.639999,61.759998,62.580002,41.481472,9068100
2006-01-05,62.570000,62.950001,62.099998,62.320000,41.309139,9852600
2006-01-06,62.360001,62.740002,62.139999,62.599998,41.494736,5919200
2006-01-09,62.520000,63.009998,62.430000,62.990002,41.753254,7103700
2006-01-10,62.520000,63.099998,62.500000,63.099998,41.826160,6656700
2006-01-11,62.959999,62.990002,61.939999,62.500000,41.428440,8824100
2006-01-12,62.500000,62.549999,61.799999,62.209999,41.236225,7262400
2006-01-13,61.900002,62.290001,61.419998,61.820000,40.977703,7043600
2006-01-17,61.310001,62.070000,61.099998,61.279999,40.619762,9674000
2006-01-18,61.750000,62.240002,61.349998,62.189999,41.222961,7547400
2006-01-19,62.299999,62.619999,61.700001,62.169998,41.209698,7494700
2006-01-20,61.240002,62.299999,60.730000,60.799999,40.301590,11023500
2006-01-23,60.750000,61.240002,60.610001,61.189999,40.560112,7213100
2006-01-24,60.189999,60.790001,59.360001,59.360001,39.347084,19956800
2006-01-25,61.000000,61.000000,58.040001,58.500000,38.777027,25368800
2006-01-26,58.750000,59.500000,58.560001,58.639999,38.869823,15946100
2006-01-27,58.950001,59.209999,58.349998,58.709999,38.916229,11596300
2006-01-30,58.709999,58.750000,58.040001,58.400002,38.710735,11877300
2006-01-31,58.150002,58.340000,57.450001,57.540001,38.140690,20563700
2006-02-01,57.669998,58.419998,57.650002,57.860001,38.352806,13406000
2006-02-02,58.349998,58.380001,57.590000,57.650002,38.213585,10014200
2006-02-03,57.259998,57.500000,57.020000,57.380001,38.034637,11020100
2006-02-06,57.500000,57.560001,56.810001,56.849998,37.683315,10618900
2006-02-07,57.000000,57.330002,56.700001,56.799999,37.650169,10338700
2006-02-08,57.049999,58.740002,56.930000,58.599998,38.843307,14627400
2006-02-09,59.150002,59.709999,58.299999,58.549999,38.810165,12131200
2006-02-10,58.700001,58.759998,58.240002,58.389999,38.704117,8158200
2006-02-13,58.380001,58.639999,58.040001,58.500000,38.777027,5015500
2006-02-14,58.700001,59.270000,58.700001,59.049999,39.141594,9817100
2006-02-15,59.080002,59.400002,58.700001,59.099998,39.174747,8314500
2006-02-16,59.450001,59.450001,58.580002,58.980000,39.095203,11893700
2006-02-17,59.180000,59.270000,58.740002,59.070000,39.154858,6773400
2006-02-21,59.130001,59.320000,58.750000,59.139999,39.201256,6489200
2006-02-22,59.009998,59.200001,58.700001,59.029999,39.128345,8647200
2006-02-23,59.000000,59.060001,58.450001,58.590000,38.836689,9753300
2006-02-24,58.689999,58.689999,57.419998,57.759998,38.503384,10373100
2006-02-27,57.959999,58.549999,57.830002,57.910000,38.603378,7007800
2006-02-28,57.810001,57.919998,57.419998,57.650002,38.430038,8942200
2006-03-01,57.619999,57.820000,57.450001,57.660000,38.436710,7141200
2006-03-02,57.500000,58.259998,57.450001,57.689999,38.456711,7794500
2006-03-03,57.549999,58.119999,57.470001,57.470001,38.310055,6462400
2006-03-06,57.570000,58.070000,57.509998,57.849998,38.563377,7349500
2006-03-07,57.529999,58.310001,57.529999,58.220001,38.810020,9560000
2006-03-08,58.150002,58.849998,57.830002,58.740002,39.156654,7423700
2006-03-09,58.950001,58.970001,58.250000,58.310001,38.870018,8570900
2006-03-10,58.650002,59.040001,58.500000,59.040001,39.356632,9240900
2006-03-13,59.349998,59.369999,59.000000,59.080002,39.383301,6219700
2006-03-14,59.150002,59.400002,59.029999,59.290001,39.523289,7888100
2006-03-15,59.150002,59.950001,59.099998,59.799999,39.863262,8900800
2006-03-16,59.950001,60.230000,59.700001,60.020000,40.009911,10785400
2006-03-17,60.400002,60.400002,60.150002,60.340000,40.223236,11512300
2006-03-20,60.400002,60.549999,60.299999,60.480000,40.316555,5889200
2006-03-21,60.779999,60.840000,60.410000,60.570000,40.376549,7880000
2006-03-22,60.299999,61.099998,60.299999,61.000000,40.663200,7066500
2006-03-23,60.770000,60.900002,60.619999,60.810001,40.536545,6944600
2006-03-24,60.660000,60.799999,60.290001,60.389999,40.256561,5179200
2006-03-27,60.070000,60.400002,59.750000,59.939999,39.956600,7469400
2006-03-28,59.799999,59.869999,59.509998,59.599998,39.729942,7750000
2006-03-29,59.619999,59.799999,59.349998,59.509998,39.669941,6631700
2006-03-30,59.220001,59.650002,59.200001,59.349998,39.563278,7838600
2006-03-31,59.450001,59.730000,59.060001,59.220001,39.476624,9704000
2006-04-03,59.490002,59.759998,59.119999,59.169998,39.443295,9271700
2006-04-04,59.270000,59.310001,58.750000,58.820000,39.209984,9506700
2006-04-05,58.599998,58.980000,58.310001,58.400002,38.930000,8809200
2006-04-06,58.400002,58.740002,58.110001,58.500000,38.996670,6432000
2006-04-07,58.450001,58.720001,57.700001,57.830002,38.550049,8974300
2006-04-10,57.849998,57.910000,57.520000,57.709999,38.470043,9309100
2006-04-11,57.709999,58.020000,57.320000,57.750000,38.496719,9114500
2006-04-12,57.849998,57.990002,57.759998,57.869999,38.576706,6708200
2006-04-13,57.840000,58.000000,57.529999,57.910000,38.603378,7339900
2006-04-17,57.680000,57.820000,57.459999,57.650002,38.430038,8810800
2006-04-18,57.700001,58.139999,57.669998,58.130001,38.750019,12658300
2006-04-19,58.279999,58.380001,57.849998,58.020000,38.676697,9145600
2006-04-20,58.060001,58.500000,58.020000,58.220001,38.810020,7619600
2006-04-21,58.500000,58.599998,58.060001,58.369999,38.910007,10014200
2006-04-24,58.509998,58.610001,58.189999,58.330002,38.883347,8139300
2006-04-25,58.320000,58.450001,58.119999,58.209999,38.803349,8543400
2006-04-26,58.380001,58.639999,58.290001,58.540001,39.023338,10586700
2006-04-27,58.200001,58.919998,58.200001,58.650002,39.096664,11577800
2006-04-28,58.650002,58.790001,58.500000,58.610001,39.069992,8572000
2006-05-01,58.709999,58.779999,58.549999,58.590000,39.056671,7541800
2006-05-02,58.770000,58.959999,58.599998,58.669998,39.109985,5591900
2006-05-03,58.529999,58.700001,58.240002,58.349998,38.896667,9377700
2006-05-04,58.439999,58.470001,58.189999,58.259998,38.836681,7798600
2006-05-05,58.500000,58.820000,58.349998,58.700001,39.129990,7049700
2006-05-08,58.700001,58.880001,58.650002,58.709999,39.136658,5945200
2006-05-09,58.700001,58.790001,58.320000,58.360001,38.903339,7158300
2006-05-10,58.400002,58.490002,58.250000,58.320000,38.876675,7834700
2006-05-11,58.660000,59.070000,58.599998,58.840000,39.223324,9805800
2006-05-12,58.400002,59.250000,58.400002,58.830002,39.216644,10235800
2006-05-15,58.970001,60.009998,58.900002,59.970001,39.976593,10776200
2006-05-16,59.959999,60.480000,59.849998,60.250000,40.163242,8264500
2006-05-17,60.000000,60.790001,59.950001,60.130001,40.083248,13707900
2006-05-18,60.299999,60.480000,60.040001,60.139999,40.089912,8518000
2006-05-19,60.160000,60.240002,59.630001,59.900002,39.929924,13160600
2006-05-22,59.680000,60.200001,59.650002,59.860001,39.903255,9614000
2006-05-23,60.150002,60.549999,59.970001,60.000000,39.996586,10327900
2006-05-24,60.119999,60.930000,59.990002,60.790001,40.523216,12877100
2006-05-25,60.910000,60.910000,60.150002,60.450001,40.546684,8717200
2006-05-26,60.840000,60.889999,60.480000,60.689999,40.707653,6199600
2006-05-30,60.480000,60.549999,59.820000,59.849998,40.144238,7840900
