Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,51.700001,52.580002,51.049999,52.580002,42.162994,7825700
2006-01-04,52.439999,52.570000,51.810001,51.950001,41.753105,5729400
2006-01-05,51.900002,52.509998,51.900002,52.500000,42.195156,3925800
2006-01-06,52.639999,52.869999,52.279999,52.680000,42.339809,4137800
2006-01-09,52.820000,53.990002,52.820000,53.990002,43.392681,6093300
2006-01-10,53.580002,53.910000,53.509998,53.830002,43.264091,4894100
2006-01-11,53.700001,53.820000,53.419998,53.540001,43.031006,4610900
2006-01-12,53.580002,53.700001,53.250000,53.549999,43.039051,2995000
2006-01-13,53.700001,53.919998,53.400002,53.439999,42.950649,7639300
2006-01-17,53.080002,53.250000,52.830002,52.959999,42.564861,4914900
2006-01-18,52.650002,53.070000,52.599998,52.770000,42.412140,5602500
2006-01-19,53.060001,53.099998,52.480000,52.590000,42.267498,4638600
2006-01-20,52.590000,52.590000,51.279999,51.400002,41.311066,11871700
2006-01-23,51.500000,52.349998,51.380001,51.439999,41.343197,10460600
2006-01-24,51.900002,52.970001,51.810001,52.820000,42.452335,8565000
2006-01-25,52.500000,53.250000,52.500000,52.900002,42.516647,7591000
2006-01-26,53.150002,53.480000,52.950001,53.320000,42.854183,5300900
2006-01-27,53.220001,53.490002,53.049999,53.299999,42.838116,6928900
2006-01-30,53.150002,53.220001,52.520000,52.680000,42.339809,6335800
2006-01-31,52.509998,52.910000,52.250000,52.450001,42.154964,5701300
2006-02-01,52.450001,52.820000,52.320000,52.619999,42.291592,3847400
2006-02-02,52.599998,52.860001,52.320000,52.560001,42.243374,5521200
2006-02-03,52.570000,52.880001,52.279999,52.330002,42.058514,4008900
2006-02-06,52.220001,52.400002,51.799999,52.220001,41.970097,2948400
2006-02-07,52.099998,52.450001,52.020000,52.070000,41.849537,3516800
2006-02-08,51.970001,52.860001,51.650002,52.730000,42.379982,4784600
2006-02-09,52.950001,53.740002,52.770000,53.040001,42.629150,4959000
2006-02-10,53.139999,53.439999,52.720001,53.000000,42.597008,3741400
2006-02-13,53.000000,53.490002,52.939999,53.020000,42.613068,3812100
2006-02-14,53.299999,53.950001,53.150002,53.509998,43.006893,4900700
2006-02-15,53.680000,54.240002,53.560001,54.189999,43.553425,4576100
2006-02-16,54.049999,54.480000,53.820000,54.480000,43.786507,4240600
2006-02-17,54.480000,54.490002,54.099998,54.450001,43.762402,4385800
2006-02-21,54.500000,54.570000,53.830002,53.860001,43.288204,3990900
2006-02-22,53.970001,54.950001,53.950001,54.840000,44.075840,6256200
2006-02-23,54.279999,55.000000,54.180000,54.570000,43.858829,4328300
2006-02-24,54.590000,54.950001,54.509998,54.869999,44.099960,2887400
2006-02-27,54.869999,54.939999,54.599998,54.740002,43.995468,2582500
2006-02-28,54.299999,54.490002,53.880001,53.880001,43.304283,8026700
2006-03-01,53.950001,54.200001,53.770000,54.119999,43.497169,2866500
2006-03-02,54.110001,54.290001,53.750000,53.779999,43.223904,4595300
2006-03-03,53.599998,54.349998,53.549999,53.750000,43.199787,3755200
2006-03-06,53.730000,54.130001,53.639999,53.750000,43.199787,3216400
2006-03-07,53.549999,54.000000,53.430000,53.590000,43.071194,4394200
2006-03-08,53.590000,54.049999,53.419998,53.840000,43.272129,5726400
2006-03-09,53.810001,53.919998,53.090000,53.200001,42.757751,5611500
2006-03-10,53.250000,54.310001,53.099998,54.230000,43.585567,4243400
2006-03-13,54.450001,54.490002,53.549999,53.840000,43.272129,3693400
2006-03-14,53.770000,54.060001,53.730000,53.959999,43.368568,3675200
2006-03-15,53.959999,54.139999,53.799999,54.020000,43.416794,2821700
2006-03-16,54.000000,54.349998,53.950001,54.119999,43.497169,3365000
2006-03-17,54.410000,54.660000,54.279999,54.650002,43.923141,5720300
2006-03-20,55.000000,55.000000,54.080002,54.119999,43.497169,2893000
2006-03-21,53.959999,54.020000,53.480000,53.590000,43.071194,5350200
2006-03-22,53.549999,53.700001,53.279999,53.549999,43.039051,3542700
2006-03-23,53.549999,53.549999,52.750000,53.099998,42.677383,4385800
2006-03-24,53.099998,53.279999,52.689999,53.180000,42.741673,2686400
2006-03-27,53.180000,53.459999,52.930000,53.360001,42.886345,3811900
2006-03-28,53.400002,53.470001,52.540001,52.570000,42.251404,4857900
2006-03-29,52.849998,52.910000,52.459999,52.500000,42.195156,5282100
2006-03-30,52.400002,52.549999,51.959999,52.130001,41.897762,6196800
2006-03-31,51.759998,52.779999,51.759998,52.549999,42.235329,5182300
2006-04-03,52.810001,53.099998,52.349998,52.430000,42.138882,4105800
2006-04-04,52.419998,53.230000,52.189999,53.230000,42.781860,2893100
2006-04-05,53.450001,53.450001,52.860001,52.900002,42.612709,4179200
2006-04-06,52.799999,52.840000,52.029999,52.270000,42.105209,4898900
2006-04-07,52.439999,52.580002,51.650002,51.700001,41.646061,4555000
2006-04-10,51.680000,52.139999,51.529999,51.849998,41.766888,2273600
2006-04-11,51.770000,51.930000,51.110001,51.250000,41.283569,3458200
2006-04-12,51.250000,51.490002,51.099998,51.189999,41.235237,2331000
2006-04-13,51.200001,51.279999,51.000000,51.209999,41.251347,2534700
2006-04-17,51.090000,51.410000,50.919998,51.000000,41.082180,4037300
2006-04-18,51.099998,52.340000,50.919998,52.299999,42.129383,5451200
2006-04-19,52.299999,52.330002,51.759998,51.869999,41.782997,3198000
2006-04-20,51.880001,52.630001,51.860001,52.439999,42.242146,3651300
2006-04-21,52.730000,52.980000,52.169998,52.250000,42.089123,7002500
2006-04-24,52.200001,52.630001,51.500000,51.779999,41.710491,6387600
2006-04-25,51.770000,51.849998,51.180000,51.310001,41.331902,4538500
2006-04-26,51.500000,51.950001,51.480000,51.900002,41.807171,5061100
2006-04-27,52.000000,53.700001,51.930000,53.700001,43.257133,9230100
2006-04-28,53.630001,54.139999,53.610001,53.810001,43.345730,6648500
2006-05-01,53.880001,53.959999,52.680000,52.810001,42.540192,6330100
2006-05-02,52.900002,53.130001,52.459999,52.529999,42.314655,4540500
2006-05-03,52.450001,52.580002,52.240002,52.380001,42.193829,4844900
2006-05-04,52.250000,52.919998,52.180000,52.750000,42.491875,4708000
2006-05-05,53.000000,53.919998,52.959999,53.750000,43.297394,5817900
2006-05-08,53.650002,54.020000,53.560001,53.599998,43.176571,3875500
2006-05-09,53.599998,53.759998,53.430000,53.570000,43.152393,3794700
2006-05-10,53.419998,53.840000,53.349998,53.619999,43.192688,3788300
2006-05-11,53.570000,53.580002,52.570000,52.709999,42.459652,5587900
2006-05-12,52.599998,53.169998,52.410000,52.889999,42.604633,6944600
